,Name,Record,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_inch,Stance,Debut,SLpM,StrAcc,SApM,StrDef,TD_Avg,TD_Acc,TD_Def,Sub_Avg
835,Manny Vazquez,Record: 11-2-0,11.0,2.0,0.0,177.80216207429083,125.0,72.0,Orthodox,1993.0,1.47,0.41,2.67,0.48,1.0,0.33,0.0,1.0
836,Krishaun Gilmore,Record: 0-1-0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,Brian Johnston,Record: 5-5-0,5.0,5.0,0.0,190.50231650816875,230.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Derek Bohi,Record: 8-5-0,8.0,5.0,0.0,193.04234739494433,260.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,Dooho Choi,Record: 14-4-0,14.0,4.0,0.0,177.80216207429083,145.0,70.0,Orthodox,1991.0,5.32,0.51,6.38,0.53,0.41,0.2,0.5,0.0
840,Icho Larenas,Record: 6-5-0,6.0,5.0,0.0,190.50231650816875,235.0,,Orthodox,1980.0,0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0
841,Michinori Tanaka,Record: 11-3-0,11.0,3.0,0.0,165.10200764041292,135.0,67.0,Orthodox,1990.0,1.97,0.37,1.99,0.5,2.4,0.38,0.43,0.2
842,Chris Kelades,Record: 9-3-0,9.0,3.0,0.0,170.1820694139641,125.0,68.0,Orthodox,1981.0,2.4,0.43,2.64,0.48,1.04,0.18,0.53,0.3
843,Nate James,Record: 14-8-1,14.0,8.0,1.0,182.882223847842,185.0,,,1978.0,1.33,0.42,2.67,0.28,0.0,0.0,0.44,0.0
844,David Zawada,Record: 17-6-0,17.0,6.0,0.0,182.882223847842,170.0,75.0,Orthodox,1990.0,3.24,0.4,4.07,0.54,0.96,0.3,0.57,2.2
845,Jeremie Holloway,Record: 8-3-0,8.0,3.0,0.0,182.882223847842,170.0,,,1984.0,0.81,0.5,0.51,0.79,0.0,0.0,0.0,0.0
846,TJ O'Brien,Record: 20-8-0,20.0,8.0,0.0,187.96228562139316,155.0,,Orthodox,1987.0,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0
847,Kris McCray,Record: 8-5-0,8.0,5.0,0.0,182.882223847842,170.0,76.0,Orthodox,1981.0,2.69,0.45,2.57,0.54,2.88,0.55,0.38,0.0
848,Fedor Emelianenko,Record: 36-5-0 (1 NC),36.0,5.0,0.0,182.882223847842,230.0,74.0,Orthodox,1976.0,3.18,0.51,1.0,0.63,2.0,0.63,0.82,1.9
849,David Lee,Record: 12-10-0,12.0,10.0,0.0,177.80216207429083,155.0,,Orthodox,,1.49,0.5,3.31,0.42,0.0,0.0,0.5,0.0
850,Shamar Bailey,Record: 16-11-0,16.0,11.0,0.0,175.26213118751525,155.0,75.0,Southpaw,1982.0,1.56,0.2,3.91,0.69,1.5,0.33,0.37,0.0
851,Yazan Hajeh,Record: 6-1-0,6.0,1.0,0.0,175.26213118751525,145.0,,Orthodox,1992.0,1.54,0.25,17.44,0.44,0.0,0.0,1.0,0.0
852,Bobby Hoffman,Record: 36-10-1 (2 NC),36.0,10.0,1.0,187.96228562139316,245.0,,Orthodox,1968.0,2.02,0.7,1.32,0.19,1.17,0.5,0.0,1.2
853,Eric Galvan,Record: 0-0-0,0.0,0.0,0.0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Marco Beltran,Record: 8-6-0,8.0,6.0,0.0,172.72210030073967,125.0,69.0,Orthodox,1986.0,2.07,0.37,1.93,0.63,0.7,0.5,0.46,0.2
855,Matt Schnell,Record: 15-5-0,15.0,5.0,0.0,172.72210030073967,125.0,70.0,Orthodox,1990.0,4.2,0.36,4.02,0.62,0.48,0.33,0.53,1.2
856,Lance Lawrence,Record: 4-1-0,4.0,1.0,0.0,185.42225473461758,145.0,74.0,Orthodox,1993.0,5.87,0.5,9.8,0.24,1.0,1.0,0.5,0.0
857,Roger Carroll,Record: 16-14-0,16.0,14.0,0.0,177.80216207429083,170.0,,,,7.62,0.61,10.48,0.43,0.0,0.0,1.0,0.0
858,Sean Pierson,Record: 14-6-0,14.0,6.0,0.0,182.882223847842,170.0,76.0,Southpaw,1976.0,3.84,0.39,3.73,0.64,0.39,0.18,0.66,0.4
859,Sean Loeffler,Record: 31-5-0,31.0,5.0,0.0,190.50231650816875,185.0,,Orthodox,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Hector Ramirez,Record: 10-6-1,10.0,6.0,1.0,182.882223847842,205.0,,Orthodox,1976.0,2.27,0.41,4.6,0.56,2.3,0.55,0.66,0.5
861,Ryuta Sakurai,Record: 24-24-6,24.0,24.0,6.0,170.1820694139641,183.0,,Orthodox,,1.8,0.48,3.44,0.58,0.52,1.0,0.36,1.6
862,Steven Peterson,Record: 18-9-0,18.0,9.0,0.0,177.80216207429083,145.0,70.0,Orthodox,1990.0,4.65,0.35,5.89,0.56,2.02,0.28,0.75,0.4
863,Neal Ewing,Record: 6-0-0,6.0,0.0,0.0,,185.0,,,1985.0,2.27,0.6,1.93,0.48,5.0,0.62,0.0,0.0
864,Gloria de Paula,Record: 5-3-0,5.0,3.0,0.0,165.10200764041292,115.0,67.0,Orthodox,1995.0,3.33,0.54,1.2,0.7,0.0,0.0,0.71,1.0
865,Caio Magalhaes,Record: 10-3-0,10.0,3.0,0.0,185.42225473461758,185.0,73.0,Orthodox,1987.0,2.27,0.4,2.78,0.56,1.05,0.15,0.58,1.6
866,Alan Baudot,Record: 8-2-0,8.0,2.0,0.0,190.50231650816875,243.0,79.0,Orthodox,1988.0,1.89,0.25,10.11,0.36,0.0,0.0,0.0,0.0
867,Wu Yanan,Record: 11-4-0,11.0,4.0,0.0,172.72210030073967,125.0,66.0,Orthodox,1996.0,4.51,0.45,4.82,0.51,0.61,0.22,0.66,0.3
868,Oleg Taktarov,Record: 17-5-2,17.0,5.0,2.0,182.882223847842,210.0,,Orthodox,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Jimmie Rivera,Record: 23-5-0,23.0,5.0,0.0,162.56197675363734,135.0,68.0,Orthodox,1989.0,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1
870,James Zikic,Record: 21-10-2,21.0,10.0,2.0,187.96228562139316,205.0,,Orthodox,1977.0,1.47,0.35,1.6,0.44,0.5,0.25,0.74,0.5
871,Max Rohskopf,Record: 5-1-0,5.0,1.0,0.0,185.42225473461758,155.0,71.0,Orthodox,1994.0,1.7,0.31,5.8,0.42,3.0,0.33,0.0,1.5
872,Stephanie Webber,Record: 2-2-0,2.0,2.0,0.0,167.6420385271885,135.0,,,,0.91,0.8,3.85,0.15,6.79,0.4,0.0,0.0
873,Yoel Romero,Record: 13-5-0,13.0,5.0,0.0,182.882223847842,185.0,73.0,Southpaw,1977.0,3.44,0.49,3.05,0.6,1.57,0.3,0.78,0.0
874,Marcin Tybura,Record: 21-6-0,21.0,6.0,0.0,190.50231650816875,249.0,78.0,Orthodox,1985.0,3.7,0.5,3.25,0.56,1.62,0.45,0.82,0.1
875,Chris Leben,Record: 22-11-0,22.0,11.0,0.0,180.34219296106642,185.0,73.0,Southpaw,1980.0,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8
876,Aleksa Camur,Record: 6-1-0,6.0,1.0,0.0,185.42225473461758,205.0,74.0,Orthodox,1995.0,3.94,0.54,2.49,0.57,0.84,0.33,0.2,0.0
877,Molly McCann,Record: 10-4-0,10.0,4.0,0.0,162.56197675363734,125.0,62.0,Orthodox,1990.0,5.15,0.5,4.28,0.65,1.64,0.29,0.28,0.7
878,Eddie Sanchez,Record: 15-8-0,15.0,8.0,0.0,187.96228562139316,230.0,74.0,Orthodox,1982.0,3.45,0.43,3.3,0.43,1.13,0.26,0.42,0.0
879,Andrew Todhunter,Record: 8-0-0,8.0,0.0,0.0,182.882223847842,185.0,,Switch,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,Lucas Lopes,Record: 29-19-0,29.0,19.0,0.0,187.96228562139316,185.0,,,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,Matt Arroyo,Record: 3-3-0,3.0,3.0,0.0,177.80216207429083,170.0,72.0,Orthodox,1982.0,1.62,0.47,2.01,0.58,2.12,0.36,1.0,5.3
882,Steve Kozola,Record: 8-0-0,8.0,0.0,0.0,,155.0,,,,3.9,0.39,4.36,0.5,2.34,1.0,1.0,0.0
883,Mike Joy,Record: 11-8-0,11.0,8.0,0.0,167.6420385271885,155.0,,Southpaw,1985.0,0.57,0.33,1.71,0.47,0.78,0.33,0.0,2.3
884,Jeremy Hamilton,Record: 9-2-0,9.0,2.0,0.0,,185.0,,,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,Austin Vanderford,Record: 4-0-0,4.0,0.0,0.0,180.34219296106642,170.0,,Orthodox,1990.0,3.9,0.52,5.19,0.45,0.0,0.0,1.0,1.9
886,Dave Martin,Record: 0-2-0,0.0,2.0,0.0,182.882223847842,205.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,David Dodd,Record: 4-7-0,4.0,7.0,0.0,187.96228562139316,200.0,,Orthodox,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,Ryan Madigan,Record: 5-3-0,5.0,3.0,0.0,182.882223847842,170.0,,Orthodox,,0.0,0.0,3.35,0.47,0.0,0.0,0.0,0.0
889,Nick Thompson,Record: 38-14-1,38.0,14.0,1.0,185.42225473461758,170.0,74.0,Orthodox,1981.0,1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6
890,Cung Le,Record: 9-3-0,9.0,3.0,0.0,175.26213118751525,185.0,70.0,Southpaw,1972.0,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3
891,Roman Zentsov,Record: 18-12-0,18.0,12.0,0.0,185.42225473461758,230.0,,Orthodox,1973.0,1.18,0.36,0.53,0.7,1.6,1.0,0.33,3.2
892,Kelly Velasco,Record: 2-1-0,2.0,1.0,0.0,175.26213118751525,135.0,,Orthodox,1995.0,2.27,0.35,5.67,0.47,0.0,0.0,1.0,0.0
893,Rudy Bears,Record: 16-15-0,16.0,15.0,0.0,180.34219296106642,170.0,,Southpaw,,1.27,0.29,2.53,0.5,0.0,0.0,0.0,0.0
894,Paul Sass,Record: 14-2-0,14.0,2.0,0.0,182.882223847842,155.0,73.0,Orthodox,1988.0,0.53,0.26,1.9,0.51,0.53,0.16,0.33,7.4
895,Greg Scott,Record: 3-4-0,3.0,4.0,0.0,175.26213118751525,145.0,,,,3.9,0.55,7.79,0.37,11.69,1.0,0.0,0.0
896,Victor Reyna,Record: 11-5-0 (1 NC),11.0,5.0,0.0,180.34219296106642,170.0,74.0,Southpaw,1986.0,5.8,0.63,4.75,0.42,0.0,0.0,1.0,0.0
897,Ryan Gracie,Record: 5-2-0,5.0,2.0,0.0,175.26213118751525,200.0,,Orthodox,1974.0,0.82,0.61,0.5,0.4,2.83,0.75,0.25,0.9
898,Andrew Sanchez,Record: 13-6-0,13.0,6.0,0.0,185.42225473461758,185.0,74.0,Orthodox,1988.0,4.48,0.42,5.05,0.51,1.92,0.31,1.0,0.0
899,John Marsh,Record: 8-7-0,8.0,7.0,0.0,182.882223847842,265.0,,Orthodox,1970.0,0.83,0.42,2.23,0.4,0.43,1.0,0.54,0.4
900,James Gabert,Record: 6-4-0,6.0,4.0,0.0,,178.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,Royce Gracie,Record: 15-2-3,15.0,2.0,3.0,185.42225473461758,175.0,,Southpaw,1966.0,0.88,0.41,1.13,0.37,0.0,0.0,0.66,0.8
902,Yorgan De Castro,Record: 6-2-0,6.0,2.0,0.0,182.882223847842,250.0,74.0,Orthodox,1986.0,2.61,0.44,3.9,0.55,0.0,0.0,0.75,0.0
903,Kazuyuki Fujita,Record: 15-12-0,15.0,12.0,0.0,182.882223847842,235.0,,Orthodox,1970.0,1.05,0.49,1.99,0.52,2.78,0.36,0.85,0.6
904,Thiago Tavares,Record: 21-7-1,21.0,7.0,1.0,170.1820694139641,145.0,70.0,Orthodox,1984.0,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5
905,Charlie Valencia,Record: 12-7-0,12.0,7.0,0.0,160.02194586686176,135.0,64.0,Orthodox,1974.0,2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5
906,Nikolajus Cilkinas,Record: 2-6-0,2.0,6.0,0.0,,,,Orthodox,,0.0,0.0,5.88,0.16,0.0,0.0,0.0,0.0
907,Dennis Dombrow,Record: 7-5-0 (1 NC),7.0,5.0,0.0,,145.0,,,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,Alexander Otsuka,Record: 5-13-0,5.0,13.0,0.0,185.42225473461758,205.0,,Orthodox,1971.0,0.9,0.55,1.16,0.51,1.51,0.43,0.53,0.8
909,Derek Getzel,Record: 8-5-0,8.0,5.0,0.0,182.882223847842,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,Dave Berry,Record: 0-1-0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,Mark Cherico,Record: 11-1-0,11.0,1.0,0.0,170.1820694139641,145.0,69.0,Orthodox,1986.0,3.69,0.34,7.37,0.56,5.03,0.5,0.0,0.0
912,Darren Till,Record: 18-3-1,18.0,3.0,1.0,182.882223847842,185.0,74.0,Southpaw,1992.0,2.27,0.46,2.99,0.58,0.54,0.41,0.82,0.0
913,Irwin Rivera,Record: 10-6-0,10.0,6.0,0.0,167.6420385271885,135.0,67.0,Southpaw,1989.0,3.36,0.44,5.07,0.57,1.0,0.16,0.7,0.0
914,George Allen,Record: 13-19-2,13.0,19.0,2.0,187.96228562139316,205.0,,Open Stance,1967.0,0.8,0.38,3.1,0.43,0.0,0.0,0.5,0.0
915,Ronnie Lawrence,Record: 7-1-0,7.0,1.0,0.0,172.72210030073967,135.0,68.0,Switch,1992.0,3.8,0.58,1.09,0.61,10.86,0.76,1.0,0.5
916,Tokimitsu Ishizawa,Record: 1-5-1,1.0,5.0,1.0,182.882223847842,185.0,,Orthodox,1968.0,1.34,0.3,2.99,0.59,2.74,0.18,0.0,0.0
917,Will Campuzano,Record: 14-6-0,14.0,6.0,0.0,175.26213118751525,125.0,70.0,Orthodox,1986.0,2.43,0.31,3.82,0.57,0.88,0.45,0.48,0.2
918,James Te Huna,Record: 16-9-0,16.0,9.0,0.0,187.96228562139316,185.0,75.0,Orthodox,1981.0,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2
919,Donny Walker,Record: 15-10-0,15.0,10.0,0.0,175.26213118751525,135.0,,,1980.0,1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7
920,Yao Zhikui,Record: 2-4-0,2.0,4.0,0.0,165.10200764041292,125.0,64.0,Orthodox,1991.0,1.44,0.21,2.82,0.48,0.66,0.16,0.58,0.0
921,Chris Wilson,Record: 18-10-0 (1 NC),18.0,10.0,0.0,185.42225473461758,170.0,75.0,Orthodox,1977.0,2.32,0.5,1.36,0.55,1.31,0.5,0.6,1.6
922,Junya Kudo,Record: 10-7-2,10.0,7.0,2.0,,135.0,,Orthodox,,1.85,0.71,4.44,0.33,0.0,0.0,0.0,0.0
923,Yair Rodriguez,Record: 13-2-0 (1 NC),13.0,2.0,0.0,180.34219296106642,145.0,71.0,Orthodox,1992.0,4.33,0.45,3.13,0.57,0.9,0.29,0.63,0.9
924,John Kuhner,Record: 1-2-0,1.0,2.0,0.0,,170.0,,,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,Allen Berube,Record: 4-3-0,4.0,3.0,0.0,172.72210030073967,155.0,,Orthodox,1974.0,0.92,0.8,0.92,0.33,6.87,1.0,0.0,3.4
926,Jalin Turner,Record: 10-5-0,10.0,5.0,0.0,190.50231650816875,155.0,77.0,Southpaw,1995.0,6.2,0.47,4.37,0.45,0.71,0.66,0.78,1.8
927,Rob Font,Record: 18-4-0,18.0,4.0,0.0,172.72210030073967,135.0,71.0,Orthodox,1987.0,5.21,0.42,3.83,0.62,1.2,0.36,0.48,0.8
928,Vinicius Queiroz,Record: 8-4-0,8.0,4.0,0.0,200.66244005527108,220.0,,,1983.0,3.67,0.51,4.1,0.41,5.07,0.7,1.0,0.7
929,Daniel Gallemore,Record: 7-3-0,7.0,3.0,0.0,195.5823782817199,265.0,,,,3.1,0.41,6.0,0.52,0.0,0.0,0.0,0.0
930,Nik Lentz,Record: 30-12-2 (1 NC),30.0,12.0,2.0,172.72210030073967,145.0,68.0,Orthodox,1984.0,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2
931,JW Wright,Record: 1-0-0,1.0,0.0,0.0,,130.0,,,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,Marcelo Golm,Record: 6-3-0,6.0,3.0,0.0,190.50231650816875,249.0,75.0,Orthodox,1992.0,4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5
933,Alex Garcia,Record: 15-6-0,15.0,6.0,0.0,175.26213118751525,170.0,72.0,Orthodox,1987.0,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1
934,Magno Almeida,Record: 10-3-0 (1 NC),10.0,3.0,0.0,182.882223847842,155.0,,,1985.0,1.67,0.36,2.6,0.41,0.0,0.0,0.4,5.0
935,Anthony Torres,Record: 5-3-0,5.0,3.0,0.0,172.72210030073967,170.0,,Orthodox,1978.0,3.54,0.48,7.52,0.45,0.0,0.0,1.0,2.2
936,Karine Gevorgyan,Record: 3-3-0,3.0,3.0,0.0,162.56197675363734,125.0,63.0,,1989.0,1.2,0.2,1.8,0.76,0.0,0.0,0.0,0.0
937,Brok Weaver,Record: 15-6-0,15.0,6.0,0.0,182.882223847842,155.0,73.0,Southpaw,1991.0,4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4
938,Mark Dickman,Record: 11-3-0,11.0,3.0,0.0,175.26213118751525,145.0,,,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,Magomed Ankalaev,Record: 15-1-0,15.0,1.0,0.0,190.50231650816875,205.0,75.0,Orthodox,1992.0,3.41,0.53,1.78,0.65,1.18,0.33,0.85,0.0
940,Manvel Gamburyan,Record: 15-10-0 (1 NC),15.0,10.0,0.0,165.10200764041292,135.0,67.0,Orthodox,1981.0,2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7
941,Mateusz Gamrot,Record: 17-1-0 (1 NC),17.0,1.0,0.0,177.80216207429083,155.0,70.0,Southpaw,1990.0,3.47,0.41,2.47,0.56,5.0,0.31,1.0,0.0
942,Chad Robichaux,Record: 13-2-0,13.0,2.0,0.0,162.56197675363734,135.0,,,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,Robbie Lawler,Record: 28-15-0 (1 NC),28.0,15.0,0.0,180.34219296106642,170.0,74.0,Southpaw,1982.0,3.5,0.45,4.16,0.6,0.68,0.64,0.64,0.0
944,Jeremiah Billington,Record: 11-2-0,11.0,2.0,0.0,175.26213118751525,205.0,,Orthodox,1977.0,1.6,0.62,7.06,0.35,0.0,0.0,0.5,0.0
945,Dennis Olson,Record: 14-11-0,14.0,11.0,0.0,182.882223847842,170.0,,,,1.02,0.42,5.27,0.38,2.77,0.4,0.0,0.0
946,Felice Herrig,Record: 14-9-0,14.0,9.0,0.0,162.56197675363734,115.0,65.0,Orthodox,1984.0,3.63,0.36,4.84,0.49,1.18,0.3,0.72,0.9
947,Gustavo Lopez,Record: 12-6-0,12.0,6.0,0.0,165.10200764041292,135.0,67.0,Orthodox,1989.0,2.24,0.41,4.65,0.51,1.07,0.5,0.27,0.5
948,Bryan Barberena,Record: 15-7-0,15.0,7.0,0.0,182.882223847842,170.0,72.0,Southpaw,1989.0,5.48,0.48,4.7,0.45,0.23,0.28,0.6,0.5
949,Miguel Torres,Record: 44-9-0,44.0,9.0,0.0,175.26213118751525,135.0,76.0,Orthodox,1981.0,3.98,0.43,1.86,0.74,0.0,0.0,0.17,1.6
950,Stanislav Nedkov,Record: 12-2-0 (1 NC),12.0,2.0,0.0,180.34219296106642,205.0,71.0,Orthodox,1981.0,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0
951,Onassis Parungao,Record: 2-1-0,2.0,1.0,0.0,180.34219296106642,200.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,Scott Askham,Record: 14-4-0,14.0,4.0,0.0,190.50231650816875,185.0,75.0,Southpaw,1988.0,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7
953,Leah Letson,Record: 5-2-0,5.0,2.0,0.0,170.1820694139641,145.0,71.0,,1992.0,4.87,0.4,3.8,0.63,0.0,0.0,1.0,0.0
954,Jorgen Kruth,Record: 5-0-0,5.0,0.0,0.0,187.96228562139316,205.0,,,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,Amador Ramirez,Record: 5-4-0,5.0,4.0,0.0,,135.0,,,1990.0,4.93,0.51,2.07,0.69,1.0,0.33,0.0,0.0
956,Marcin Bandel,Record: 15-7-0,15.0,7.0,0.0,177.80216207429083,155.0,,Orthodox,1989.0,0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0
957,Don Madge,Record: 9-3-1,9.0,3.0,1.0,182.882223847842,155.0,72.0,Southpaw,1990.0,2.08,0.52,0.74,0.67,2.22,0.25,0.8,0.7
958,Byron Bloodworth,Record: 6-3-0,6.0,3.0,0.0,172.72210030073967,135.0,,Orthodox,1983.0,1.82,0.28,5.18,0.5,0.0,0.0,0.0,0.0
959,Baru Harn,Record: 1-2-0,1.0,2.0,0.0,,265.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,Mike Polchlopek,Record: 1-1-0,1.0,1.0,0.0,193.04234739494433,285.0,,Orthodox,1965.0,2.0,0.38,1.33,0.57,0.0,0.0,0.0,0.0
961,Spencer Fisher,Record: 24-9-0,24.0,9.0,0.0,170.1820694139641,155.0,68.0,Southpaw,1976.0,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8
962,Paige VanZant,Record: 8-5-0,8.0,5.0,0.0,162.56197675363734,115.0,65.0,Orthodox,1994.0,3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0
963,Eric Wisely,Record: 26-9-1,26.0,9.0,1.0,172.72210030073967,145.0,,Southpaw,1984.0,1.42,0.47,2.08,0.56,0.0,0.0,0.27,0.9
964,Ricky Turcios,Record: 8-1-0,8.0,1.0,0.0,175.26213118751525,135.0,71.0,Orthodox,1993.0,7.33,0.37,4.07,0.64,0.0,0.0,0.0,0.0
965,Chris de la Rocha,Record: 5-3-0,5.0,3.0,0.0,190.50231650816875,250.0,80.0,Orthodox,1979.0,4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0
966,John Yoo,Record: 0-1-0,0.0,1.0,0.0,,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,Nick Serra,Record: 7-3-0,7.0,3.0,0.0,175.26213118751525,170.0,,Orthodox,1978.0,0.0,0.0,1.73,0.43,1.0,0.1,0.0,2.0
968,Charlie Ontiveros,Record: 11-7-0,11.0,7.0,0.0,187.96228562139316,185.0,78.0,Switch,1991.0,0.33,0.4,4.18,0.19,0.0,0.0,0.0,0.0
969,Gabe Lemley,Record: 13-9-0,13.0,9.0,0.0,172.72210030073967,155.0,,Orthodox,,0.82,0.35,6.03,0.45,0.0,0.0,0.0,0.0
970,Alvin Robinson,Record: 15-9-0,15.0,9.0,0.0,175.26213118751525,155.0,68.0,Southpaw,1982.0,1.57,0.5,1.29,0.51,1.24,0.5,0.25,1.2
971,Mark Godbeer,Record: 13-4-0,13.0,4.0,0.0,193.04234739494433,240.0,77.0,Orthodox,1983.0,3.97,0.53,3.3,0.54,0.0,0.0,0.28,0.0
972,Istela Nunes,Record: 6-1-0 (1 NC),6.0,1.0,0.0,162.56197675363734,115.0,,,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,Art Santore,Record: 18-8-0,18.0,8.0,0.0,187.96228562139316,185.0,,,1972.0,1.4,0.12,7.31,0.52,0.0,0.0,1.0,0.0
974,Sean Wilson,Record: 36-29-0,36.0,29.0,0.0,172.72210030073967,145.0,,,1982.0,1.01,0.31,5.88,0.62,0.0,0.0,0.0,0.0
975,Yuki Sasaki,Record: 25-22-2,25.0,22.0,2.0,187.96228562139316,185.0,,Orthodox,1976.0,1.09,0.43,1.2,0.57,0.43,1.0,0.66,0.0
976,Leonardo Santos,Record: 18-5-1,18.0,5.0,1.0,182.882223847842,155.0,75.0,Orthodox,1980.0,2.65,0.44,2.77,0.58,1.07,0.29,0.89,0.3
977,Danny Henry,Record: 12-4-0,12.0,4.0,0.0,182.882223847842,145.0,73.0,Orthodox,1988.0,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2
978,Jamal Pogues,Record: 7-2-0,7.0,2.0,0.0,190.50231650816875,205.0,77.0,Orthodox,1995.0,3.27,0.74,3.07,0.56,7.0,0.63,1.0,0.0
979,Ian Freeman,Record: 20-7-1,20.0,7.0,1.0,180.34219296106642,225.0,,Orthodox,1966.0,2.54,0.48,3.11,0.44,1.44,0.4,0.8,0.7
980,Patrick Walsh,Record: 10-3-0,10.0,3.0,0.0,180.34219296106642,185.0,,,1988.0,2.03,0.19,2.83,0.64,3.0,0.54,1.0,1.5
981,Alan Belcher,Record: 18-8-0,18.0,8.0,0.0,187.96228562139316,185.0,75.0,Orthodox,1984.0,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9
982,Diego Saraiva,Record: 22-20-1,22.0,20.0,1.0,167.6420385271885,155.0,,Orthodox,1982.0,1.64,0.32,3.58,0.62,1.33,0.4,0.0,0.7
983,Sarah Payant,Record: 1-4-0,1.0,4.0,0.0,162.56197675363734,115.0,,,,0.29,0.16,2.06,0.3,0.0,0.0,0.0,0.0
984,Donnie Chappell,Record: 0-1-0,0.0,1.0,0.0,180.34219296106642,178.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,Salvador Woods,Record: 8-17-0,8.0,17.0,0.0,180.34219296106642,170.0,,,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,Ibragim Magomedov,Record: 22-8-1,22.0,8.0,1.0,182.882223847842,250.0,,Orthodox,,0.26,0.04,3.86,0.42,0.0,0.0,0.0,0.0
987,Damir Hadzovic,Record: 13-6-0,13.0,6.0,0.0,175.26213118751525,155.0,70.0,Orthodox,1986.0,2.99,0.46,2.99,0.66,0.68,0.6,0.39,0.2
988,Carlo Pedersoli Jr.,Record: 11-3-0,11.0,3.0,0.0,180.34219296106642,170.0,75.0,Southpaw,1993.0,4.17,0.37,4.12,0.61,2.91,0.44,0.0,0.0
989,Askar Askarov,Record: 13-0-1,13.0,0.0,1.0,167.6420385271885,125.0,67.0,Orthodox,1992.0,3.37,0.55,2.65,0.56,2.75,0.28,0.64,0.0
990,Zarrukh Adashev,Record: 3-3-0,3.0,3.0,0.0,165.10200764041292,125.0,65.0,Southpaw,1992.0,1.93,0.23,3.35,0.6,0.0,0.0,0.0,0.0
991,Tom Niinimaki,Record: 22-8-1,22.0,8.0,1.0,175.26213118751525,145.0,69.0,Orthodox,1982.0,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5
992,Jorge Patino,Record: 38-19-2 (2 NC),38.0,19.0,2.0,172.72210030073967,170.0,,Orthodox,1973.0,1.33,0.3,3.14,0.53,0.54,0.25,0.5,0.0
